     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18
           77  0.3549761E+04  0.3546678E+04  0.3546920E+04  0.3551504E+04  0.3562820E+04  0.3567284E+04  0.3570545E+04  0.3572741E+04  0.3573989E+04  0.3574385E+04  0.3574017E+04  0.3572956E+04  0.3571265E+04  0.3568994E+04  0.3566181E+04  0.3562857E+04  0.3559042E+04  0.3554748E+04  0.3549980E+04  0.3544734E+04  0.3538995E+04  0.3532742E+04  0.3525942E+04  0.3518551E+04  0.3511888E+04  0.3504945E+04  0.3497763E+04  0.3490331E+04
           78  0.3591643E+04  0.3589433E+04  0.3590906E+04  0.3596866E+04  0.3609031E+04  0.3614677E+04  0.3618873E+04  0.3621795E+04  0.3623611E+04  0.3624472E+04  0.3624507E+04  0.3623818E+04  0.3622488E+04  0.3620583E+04  0.3618151E+04  0.3615229E+04  0.3611842E+04  0.3608007E+04  0.3603729E+04  0.3599004E+04  0.3593822E+04  0.3588159E+04  0.3581984E+04  0.3575252E+04  0.3570190E+04  0.3565053E+04  0.3559888E+04  0.3554707E+04
           79  0.3646961E+04  0.3645773E+04  0.3647769E+04  0.3653331E+04  0.3663028E+04  0.3668611E+04  0.3672607E+04  0.3675300E+04  0.3676923E+04  0.3677655E+04  0.3677636E+04  0.3676970E+04  0.3675738E+04  0.3674001E+04  0.3671805E+04  0.3669184E+04  0.3666162E+04  0.3662754E+04  0.3658967E+04  0.3654798E+04  0.3650238E+04  0.3645266E+04  0.3639852E+04  0.3633953E+04  0.3630412E+04  0.3627039E+04  0.3623898E+04  0.3621069E+04
           80  0.3716538E+04  0.3716384E+04  0.3717932E+04  0.3721226E+04  0.3726204E+04  0.3729492E+04  0.3731639E+04  0.3732926E+04  0.3733521E+04  0.3733528E+04  0.3733025E+04  0.3732066E+04  0.3730698E+04  0.3728955E+04  0.3726867E+04  0.3724457E+04  0.3721742E+04  0.3718733E+04  0.3715436E+04  0.3711851E+04  0.3707970E+04  0.3703777E+04  0.3699252E+04  0.3694373E+04  0.3692279E+04  0.3690460E+04  0.3689025E+04  0.3688080E+04
           81  0.3793095E+04  0.3794103E+04  0.3794948E+04  0.3795748E+04  0.3796348E+04  0.3794771E+04  0.3793800E+04  0.3792985E+04  0.3792123E+04  0.3791115E+04  0.3789914E+04  0.3788499E+04  0.3786866E+04  0.3785016E+04  0.3782957E+04  0.3780698E+04  0.3778248E+04  0.3775615E+04  0.3772807E+04  0.3769824E+04  0.3766665E+04  0.3763313E+04  0.3759736E+04  0.3755862E+04  0.3755011E+04  0.3754387E+04  0.3754119E+04  0.3754287E+04
           82  0.3862188E+04  0.3862626E+04  0.3862680E+04  0.3862341E+04  0.3861590E+04  0.3858208E+04  0.3855474E+04  0.3853193E+04  0.3851180E+04  0.3849301E+04  0.3847464E+04  0.3845610E+04  0.3843702E+04  0.3841722E+04  0.3839663E+04  0.3837523E+04  0.3835311E+04  0.3833034E+04  0.3830704E+04  0.3828334E+04  0.3825937E+04  0.3823523E+04  0.3821099E+04  0.3818672E+04  0.3818690E+04  0.3818872E+04  0.3819290E+04  0.3819989E+04
           83  0.3926878E+04  0.3927083E+04  0.3926875E+04  0.3926245E+04  0.3925169E+04  0.3919916E+04  0.3915900E+04  0.3912638E+04  0.3909852E+04  0.3907366E+04  0.3905065E+04  0.3902876E+04  0.3900751E+04  0.3898664E+04  0.3896603E+04  0.3894567E+04  0.3892563E+04  0.3890607E+04  0.3888719E+04  0.3886926E+04  0.3885260E+04  0.3883760E+04  0.3882473E+04  0.3881464E+04  0.3881982E+04  0.3882590E+04  0.3883316E+04  0.3884181E+04
           84  0.3985539E+04  0.3985446E+04  0.3985110E+04  0.3984530E+04  0.3983720E+04  0.3978602E+04  0.3974391E+04  0.3970824E+04  0.3967710E+04  0.3964918E+04  0.3962355E+04  0.3959958E+04  0.3957691E+04  0.3955530E+04  0.3953471E+04  0.3951515E+04  0.3949679E+04  0.3947983E+04  0.3946461E+04  0.3945151E+04  0.3944103E+04  0.3943378E+04  0.3943049E+04  0.3943201E+04  0.3943884E+04  0.3944589E+04  0.3945330E+04  0.3946120E+04
           85  0.4041643E+04  0.4041439E+04  0.4041023E+04  0.4040390E+04  0.4039539E+04  0.4035166E+04  0.4031304E+04  0.4027856E+04  0.4024732E+04  0.4021861E+04  0.4019192E+04  0.4016689E+04  0.4014333E+04  0.4012118E+04  0.4010046E+04  0.4008131E+04  0.4006396E+04  0.4004872E+04  0.4003602E+04  0.4002635E+04  0.4002035E+04  0.4001878E+04  0.4002258E+04  0.4003284E+04  0.4003924E+04  0.4004543E+04  0.4005144E+04  0.4005722E+04
           86  0.4096250E+04  0.4096078E+04  0.4095662E+04  0.4095001E+04  0.4094089E+04  0.4090539E+04  0.4087217E+04  0.4084081E+04  0.4081108E+04  0.4078281E+04  0.4075589E+04  0.4073027E+04  0.4070599E+04  0.4068315E+04  0.4066191E+04  0.4064252E+04  0.4062530E+04  0.4061064E+04  0.4059902E+04  0.4059104E+04  0.4058739E+04  0.4058894E+04  0.4059672E+04  0.4061207E+04  0.4061653E+04  0.4062138E+04  0.4062668E+04  0.4063257E+04
           87  0.4149990E+04  0.4149784E+04  0.4149369E+04  0.4148740E+04  0.4147888E+04  0.4145376E+04  0.4142678E+04  0.4139905E+04  0.4137119E+04  0.4134356E+04  0.4131647E+04  0.4129014E+04  0.4126485E+04  0.4124083E+04  0.4121841E+04  0.4119791E+04  0.4117972E+04  0.4116431E+04  0.4115219E+04  0.4114398E+04  0.4114037E+04  0.4114219E+04  0.4115036E+04  0.4116589E+04  0.4116812E+04  0.4117064E+04  0.4117349E+04  0.4117674E+04
           88  0.4204361E+04  0.4204130E+04  0.4203763E+04  0.4203267E+04  0.4202653E+04  0.4200657E+04  0.4198322E+04  0.4195764E+04  0.4193067E+04  0.4190297E+04  0.4187505E+04  0.4184737E+04  0.4182034E+04  0.4179436E+04  0.4176982E+04  0.4174715E+04  0.4172680E+04  0.4170923E+04  0.4169499E+04  0.4168468E+04  0.4167897E+04  0.4167865E+04  0.4168456E+04  0.4169757E+04  0.4169749E+04  0.4169710E+04  0.4169638E+04  0.4169517E+04
           89  0.4260364E+04  0.4260033E+04  0.4259634E+04  0.4259165E+04  0.4258627E+04  0.4256765E+04  0.4254512E+04  0.4251964E+04  0.4249200E+04  0.4246292E+04  0.4243304E+04  0.4240293E+04  0.4237313E+04  0.4234412E+04  0.4231638E+04  0.4229037E+04  0.4226656E+04  0.4224544E+04  0.4222751E+04  0.4221334E+04  0.4220357E+04  0.4219896E+04  0.4220049E+04  0.4220949E+04  0.4220579E+04  0.4220278E+04  0.4220066E+04  0.4219968E+04
           90  0.4317601E+04  0.4317292E+04  0.4316886E+04  0.4316405E+04  0.4315871E+04  0.4313831E+04  0.4311434E+04  0.4308700E+04  0.4305693E+04  0.4302489E+04  0.4299159E+04  0.4295772E+04  0.4292388E+04  0.4289063E+04  0.4285847E+04  0.4282791E+04  0.4279939E+04  0.4277339E+04  0.4275034E+04  0.4273071E+04  0.4271497E+04  0.4270368E+04  0.4269762E+04  0.4269830E+04  0.4268936E+04  0.4268147E+04  0.4267472E+04  0.4266921E+04
           91  0.4376369E+04  0.4375790E+04  0.4375137E+04  0.4374422E+04  0.4373656E+04  0.4371774E+04  0.4369190E+04  0.4366112E+04  0.4362679E+04  0.4358999E+04  0.4355161E+04  0.4351243E+04  0.4347313E+04  0.4343431E+04  0.4339650E+04  0.4336018E+04  0.4332580E+04  0.4329377E+04  0.4326445E+04  0.4323818E+04  0.4321514E+04  0.4319532E+04  0.4317819E+04  0.4316194E+04  0.4314725E+04  0.4313372E+04  0.4312139E+04  0.4311040E+04
           92  0.4438428E+04  0.4437432E+04  0.4436376E+04  0.4435266E+04  0.4434114E+04  0.4431441E+04  0.4428170E+04  0.4424411E+04  0.4420285E+04  0.4415904E+04  0.4411364E+04  0.4406745E+04  0.4402118E+04  0.4397542E+04  0.4393071E+04  0.4388750E+04  0.4384621E+04  0.4380722E+04  0.4377087E+04  0.4373745E+04  0.4370720E+04  0.4368027E+04  0.4365657E+04  0.4363564E+04  0.4361441E+04  0.4359410E+04  0.4357476E+04  0.4355660E+04
           93  0.4502472E+04  0.4501026E+04  0.4499479E+04  0.4497840E+04  0.4496115E+04  0.4492595E+04  0.4488366E+04  0.4483626E+04  0.4478534E+04  0.4473213E+04  0.4467764E+04  0.4462267E+04  0.4456791E+04  0.4451389E+04  0.4446110E+04  0.4440995E+04  0.4436080E+04  0.4431399E+04  0.4426985E+04  0.4422870E+04  0.4419093E+04  0.4415706E+04  0.4412799E+04  0.4410567E+04  0.4407670E+04  0.4404819E+04  0.4402030E+04  0.4399333E+04
           94  0.4569260E+04  0.4567259E+04  0.4565115E+04  0.4562848E+04  0.4560477E+04  0.4555528E+04  0.4549848E+04  0.4543733E+04  0.4537358E+04  0.4530845E+04  0.4524283E+04  0.4517740E+04  0.4511272E+04  0.4504924E+04  0.4498733E+04  0.4492731E+04  0.4486945E+04  0.4481403E+04  0.4476128E+04  0.4471147E+04  0.4466488E+04  0.4462183E+04  0.4458251E+04  0.4454641E+04  0.4450749E+04  0.4446929E+04  0.4443178E+04  0.4439522E+04
           95  0.4640657E+04  0.4637827E+04  0.4634828E+04  0.4631645E+04  0.4628235E+04  0.4620336E+04  0.4612442E+04  0.4604498E+04  0.4596535E+04  0.4588603E+04  0.4580752E+04  0.4573023E+04  0.4565450E+04  0.4558060E+04  0.4550876E+04  0.4543916E+04  0.4537196E+04  0.4530730E+04  0.4524530E+04  0.4518613E+04  0.4513000E+04  0.4507732E+04  0.4502910E+04  0.4498799E+04  0.4493653E+04  0.4488708E+04  0.4483877E+04  0.4479166E+04
           96  0.4709693E+04  0.4706005E+04  0.4702314E+04  0.4698655E+04  0.4695106E+04  0.4685134E+04  0.4675164E+04  0.4665310E+04  0.4655630E+04  0.4646157E+04  0.4636912E+04  0.4627909E+04  0.4619161E+04  0.4610672E+04  0.4602448E+04  0.4594492E+04  0.4586804E+04  0.4579382E+04  0.4572222E+04  0.4565316E+04  0.4558648E+04  0.4552182E+04  0.4545833E+04  0.4539381E+04  0.4533211E+04  0.4527234E+04  0.4521380E+04  0.4515644E+04
           97  0.4781812E+04  0.4777012E+04  0.4772178E+04  0.4767352E+04  0.4762608E+04  0.4749924E+04  0.4737587E+04  0.4725679E+04  0.4714198E+04  0.4703128E+04  0.4692451E+04  0.4682150E+04  0.4672207E+04  0.4662609E+04  0.4653340E+04  0.4644387E+04  0.4635735E+04  0.4627369E+04  0.4619272E+04  0.4611423E+04  0.4603792E+04  0.4596340E+04  0.4589005E+04  0.4581723E+04  0.4574554E+04  0.4567528E+04  0.4560604E+04  0.4553785E+04
           98  0.4856085E+04  0.4849626E+04  0.4843117E+04  0.4836616E+04  0.4830223E+04  0.4813826E+04  0.4798920E+04  0.4784956E+04  0.4771717E+04  0.4759098E+04  0.4747033E+04  0.4735472E+04  0.4724374E+04  0.4713703E+04  0.4703426E+04  0.4693513E+04  0.4683937E+04  0.4674671E+04  0.4665692E+04  0.4656974E+04  0.4648489E+04  0.4640200E+04  0.4632046E+04  0.4623880E+04  0.4615563E+04  0.4607443E+04  0.4599443E+04  0.4591552E+04
           99  0.4924224E+04  0.4915749E+04  0.4907201E+04  0.4898704E+04  0.4890436E+04  0.4874043E+04  0.4857889E+04  0.4842399E+04  0.4827661E+04  0.4813654E+04  0.4800323E+04  0.4787607E+04  0.4775446E+04  0.4763786E+04  0.4752577E+04  0.4741775E+04  0.4731341E+04  0.4721241E+04  0.4711445E+04  0.4701929E+04  0.4692682E+04  0.4683718E+04  0.4675116E+04  0.4667135E+04  0.4657600E+04  0.4648376E+04  0.4639295E+04  0.4630321E+04
          100  0.4999836E+04  0.4987655E+04  0.4975896E+04  0.4964514E+04  0.4953660E+04  0.4933671E+04  0.4915190E+04  0.4897933E+04  0.4881738E+04  0.4866476E+04  0.4852034E+04  0.4838314E+04  0.4825230E+04  0.4812706E+04  0.4800677E+04  0.4789087E+04  0.4777885E+04  0.4767027E+04  0.4756476E+04  0.4746194E+04  0.4736149E+04  0.4726303E+04  0.4716591E+04  0.4706858E+04  0.4696572E+04  0.4686460E+04  0.4676449E+04  0.4666512E+04
          101  0.5069649E+04  0.5055016E+04  0.5040227E+04  0.5025519E+04  0.5011080E+04  0.4989420E+04  0.4969343E+04  0.4950738E+04  0.4933413E+04  0.4917180E+04  0.4901879E+04  0.4887376E+04  0.4873561E+04  0.4860341E+04  0.4847639E+04  0.4835389E+04  0.4823533E+04  0.4812021E+04  0.4800807E+04  0.4789848E+04  0.4779105E+04  0.4768540E+04  0.4758123E+04  0.4747861E+04  0.4736723E+04  0.4725731E+04  0.4714816E+04  0.4703953E+04
          102  0.5140255E+04  0.5121093E+04  0.5102227E+04  0.5083507E+04  0.5064968E+04  0.5040983E+04  0.5019642E+04  0.5000210E+04  0.4982246E+04  0.4965460E+04  0.4949646E+04  0.4934646E+04  0.4920338E+04  0.4906624E+04  0.4893421E+04  0.4880660E+04  0.4868282E+04  0.4856234E+04  0.4844468E+04  0.4832939E+04  0.4821599E+04  0.4810394E+04  0.4799253E+04  0.4788048E+04  0.4775900E+04  0.4764044E+04  0.4752296E+04  0.4740595E+04
          103  0.5195684E+04  0.5173809E+04  0.5152075E+04  0.5130209E+04  0.5107986E+04  0.5085548E+04  0.5064937E+04  0.5045841E+04  0.5027999E+04  0.5011201E+04  0.4995278E+04  0.4980100E+04  0.4965556E+04  0.4951559E+04  0.4938035E+04  0.4924920E+04  0.4912158E+04  0.4899701E+04  0.4887505E+04  0.4875528E+04  0.4863732E+04  0.4852083E+04  0.4840553E+04  0.4829140E+04  0.4816502E+04  0.4803958E+04  0.4791465E+04  0.4778982E+04
          104  0.5240984E+04  0.5217785E+04  0.5194413E+04  0.5170569E+04  0.5145763E+04  0.5125478E+04  0.5106326E+04  0.5088215E+04  0.5071025E+04  0.5054639E+04  0.5038952E+04  0.5023873E+04  0.5009324E+04  0.4995239E+04  0.4981560E+04  0.4968236E+04  0.4955220E+04  0.4942472E+04  0.4929954E+04  0.4917632E+04  0.4905473E+04  0.4893449E+04  0.4881539E+04  0.4869734E+04  0.4856475E+04  0.4843286E+04  0.4830135E+04  0.4816995E+04
          105  0.5279607E+04  0.5255217E+04  0.5230931E+04  0.5206378E+04  0.5180864E+04  0.5162553E+04  0.5145041E+04  0.5128194E+04  0.5111942E+04  0.5096230E+04  0.5081008E+04  0.5066229E+04  0.5051850E+04  0.5037830E+04  0.5024131E+04  0.5010718E+04  0.4997557E+04  0.4984619E+04  0.4971874E+04  0.4959292E+04  0.4946847E+04  0.4934507E+04  0.4922237E+04  0.4909985E+04  0.4896030E+04  0.4882219E+04  0.4868469E+04  0.4854750E+04
          106  0.5313005E+04  0.5287539E+04  0.5262715E+04  0.5238068E+04  0.5213136E+04  0.5197605E+04  0.5182031E+04  0.5166611E+04  0.5151426E+04  0.5136510E+04  0.5121871E+04  0.5107506E+04  0.5093403E+04  0.5079548E+04  0.5065922E+04  0.5052508E+04  0.5039286E+04  0.5026238E+04  0.5013342E+04  0.5000579E+04  0.4987929E+04  0.4975371E+04  0.4962883E+04  0.4950444E+04  0.4936099E+04  0.4921784E+04  0.4907477E+04  0.4893169E+04
          107  0.5345575E+04  0.5320218E+04  0.5295745E+04  0.5271636E+04  0.5246761E+04  0.5232769E+04  0.5218615E+04  0.5204394E+04  0.5190183E+04  0.5176035E+04  0.5161987E+04  0.5148063E+04  0.5134276E+04  0.5120631E+04  0.5107129E+04  0.5093766E+04  0.5080536E+04  0.5067430E+04  0.5054439E+04  0.5041551E+04  0.5028755E+04  0.5016038E+04  0.5003390E+04  0.4990804E+04  0.4976069E+04  0.4961276E+04  0.4946427E+04  0.4931504E+04
          108  0.5376560E+04  0.5351581E+04  0.5327754E+04  0.5304549E+04  0.5281055E+04  0.5268381E+04  0.5255385E+04  0.5242152E+04  0.5228762E+04  0.5215280E+04  0.5201759E+04  0.5188239E+04  0.5174750E+04  0.5161314E+04  0.5147944E+04  0.5134649E+04  0.5121435E+04  0.5108300E+04  0.5095245E+04  0.5082265E+04  0.5069354E+04  0.5056508E+04  0.5043722E+04  0.5030995E+04  0.5015786E+04  0.5000505E+04  0.4985154E+04  0.4969727E+04
          109  0.5403961E+04  0.5380027E+04  0.5357744E+04  0.5336768E+04  0.5316501E+04  0.5304913E+04  0.5292828E+04  0.5280360E+04  0.5267603E+04  0.5254637E+04  0.5241527E+04  0.5228326E+04  0.5215075E+04  0.5201807E+04  0.5188544E+04  0.5175305E+04  0.5162103E+04  0.5148945E+04  0.5135836E+04  0.5122777E+04  0.5109768E+04  0.5096806E+04  0.5083883E+04  0.5070985E+04  0.5055253E+04  0.5039480E+04  0.5023638E+04  0.5007719E+04
          110  0.5431984E+04  0.5409791E+04  0.5389435E+04  0.5370778E+04  0.5353834E+04  0.5342910E+04  0.5331399E+04  0.5319413E+04  0.5307055E+04  0.5294413E+04  0.5281561E+04  0.5268558E+04  0.5255452E+04  0.5242281E+04  0.5229075E+04  0.5215857E+04  0.5202643E+04  0.5189448E+04  0.5176279E+04  0.5163144E+04  0.5150047E+04  0.5136989E+04  0.5123973E+04  0.5111002E+04  0.5094862E+04  0.5078629E+04  0.5062312E+04  0.5045920E+04
          111  0.5462349E+04  0.5443206E+04  0.5425539E+04  0.5409456E+04  0.5393286E+04  0.5382701E+04  0.5371409E+04  0.5359585E+04  0.5347356E+04  0.5334816E+04  0.5322043E+04  0.5309095E+04  0.5296021E+04  0.5282860E+04  0.5269643E+04  0.5256393E+04  0.5243131E+04  0.5229871E+04  0.5216625E+04  0.5203401E+04  0.5190207E+04  0.5177048E+04  0.5163931E+04  0.5150860E+04  0.5134240E+04  0.5117524E+04  0.5100716E+04  0.5083793E+04
          112  0.5493053E+04  0.5477161E+04  0.5462210E+04  0.5448374E+04  0.5435841E+04  0.5424726E+04  0.5413080E+04  0.5401011E+04  0.5388605E+04  0.5375931E+04  0.5363050E+04  0.5350010E+04  0.5336851E+04  0.5323607E+04  0.5310305E+04  0.5296968E+04  0.5283613E+04  0.5270254E+04  0.5256903E+04  0.5243569E+04  0.5230261E+04  0.5216985E+04  0.5203750E+04  0.5190568E+04  0.5173428E+04  0.5156218E+04  0.5138964E+04  0.5121740E+04
          113  0.5528363E+04  0.5515710E+04  0.5503437E+04  0.5491708E+04  0.5480653E+04  0.5468473E+04  0.5456100E+04  0.5443498E+04  0.5430683E+04  0.5417687E+04  0.5404544E+04  0.5391285E+04  0.5377939E+04  0.5364529E+04  0.5351076E+04  0.5337597E+04  0.5324105E+04  0.5310613E+04  0.5297129E+04  0.5283662E+04  0.5270216E+04  0.5256797E+04  0.5243408E+04  0.5230052E+04  0.5212318E+04  0.5194556E+04  0.5176727E+04  0.5158765E+04
          114  0.5566083E+04  0.5555790E+04  0.5545527E+04  0.5535393E+04  0.5525501E+04  0.5512842E+04  0.5499849E+04  0.5486657E+04  0.5473329E+04  0.5459900E+04  0.5446394E+04  0.5432829E+04  0.5419221E+04  0.5405583E+04  0.5391927E+04  0.5378263E+04  0.5364600E+04  0.5350946E+04  0.5337307E+04  0.5323687E+04  0.5310090E+04  0.5296516E+04  0.5282967E+04  0.5269438E+04  0.5251151E+04  0.5232874E+04  0.5214582E+04  0.5196274E+04
          115  0.5607877E+04  0.5599184E+04  0.5590337E+04  0.5581390E+04  0.5572473E+04  0.5558291E+04  0.5544236E+04  0.5530246E+04  0.5516291E+04  0.5502354E+04  0.5488427E+04  0.5474507E+04  0.5460595E+04  0.5446692E+04  0.5432801E+04  0.5418925E+04  0.5405069E+04  0.5391235E+04  0.5377426E+04  0.5363645E+04  0.5349891E+04  0.5336163E+04  0.5322458E+04  0.5308776E+04  0.5289997E+04  0.5271226E+04  0.5252474E+04  0.5233841E+04
          116  0.5650737E+04  0.5642968E+04  0.5634984E+04  0.5626818E+04  0.5618572E+04  0.5603326E+04  0.5588414E+04  0.5573727E+04  0.5559196E+04  0.5544775E+04  0.5530437E+04  0.5516164E+04  0.5501942E+04  0.5487764E+04  0.5473627E+04  0.5459529E+04  0.5445468E+04  0.5431445E+04  0.5417461E+04  0.5403516E+04  0.5389610E+04  0.5375736E+04  0.5361882E+04  0.5348007E+04  0.5328742E+04  0.5309437E+04  0.5290052E+04  0.5270535E+04
          117  0.5693528E+04  0.5686149E+04  0.5678582E+04  0.5670847E+04  0.5663002E+04  0.5647294E+04  0.5631885E+04  0.5616721E+04  0.5601753E+04  0.5586940E+04  0.5572250E+04  0.5557659E+04  0.5543151E+04  0.5528712E+04  0.5514336E+04  0.5500016E+04  0.5485749E+04  0.5471535E+04  0.5457375E+04  0.5443270E+04  0.5429226E+04  0.5415252E+04  0.5401368E+04  0.5387622E+04  0.5367992E+04  0.5348197E+04  0.5328257E+04  0.5308150E+04
          118  0.5736419E+04  0.5729088E+04  0.5721629E+04  0.5714052E+04  0.5706380E+04  0.5690332E+04  0.5674594E+04  0.5659110E+04  0.5643832E+04  0.5628724E+04  0.5613754E+04  0.5598901E+04  0.5584144E+04  0.5569471E+04  0.5554871E+04  0.5540338E+04  0.5525869E+04  0.5511461E+04  0.5497115E+04  0.5482835E+04  0.5468623E+04  0.5454484E+04  0.5440416E+04  0.5426399E+04  0.5406182E+04  0.5385861E+04  0.5365422E+04  0.5344857E+04
          119  0.5778725E+04  0.5771270E+04  0.5763758E+04  0.5756192E+04  0.5748585E+04  0.5732417E+04  0.5716526E+04  0.5700863E+04  0.5685392E+04  0.5670081E+04  0.5654906E+04  0.5639845E+04  0.5624881E+04  0.5610003E+04  0.5595201E+04  0.5580467E+04  0.5565799E+04  0.5551194E+04  0.5536655E+04  0.5522185E+04  0.5507793E+04  0.5493492E+04  0.5479307E+04  0.5465285E+04  0.5444474E+04  0.5423658E+04  0.5402726E+04  0.5381601E+04
          120  0.5820254E+04  0.5812644E+04  0.5805032E+04  0.5797411E+04  0.5789777E+04  0.5773669E+04  0.5757763E+04  0.5742035E+04  0.5726464E+04  0.5711028E+04  0.5695709E+04  0.5680490E+04  0.5665359E+04  0.5650305E+04  0.5635320E+04  0.5620397E+04  0.5605533E+04  0.5590727E+04  0.5575980E+04  0.5561295E+04  0.5546679E+04  0.5532139E+04  0.5517688E+04  0.5503335E+04  0.5482323E+04  0.5461173E+04  0.5439884E+04  0.5418421E+04
          121  0.5860692E+04  0.5853053E+04  0.5845450E+04  0.5837872E+04  0.5830312E+04  0.5814315E+04  0.5798461E+04  0.5782736E+04  0.5767128E+04  0.5751622E+04  0.5736207E+04  0.5720870E+04  0.5705604E+04  0.5690399E+04  0.5675248E+04  0.5660147E+04  0.5645092E+04  0.5630082E+04  0.5615116E+04  0.5600196E+04  0.5585327E+04  0.5570513E+04  0.5555762E+04  0.5541082E+04  0.5519563E+04  0.5498048E+04  0.5476451E+04  0.5454718E+04
          122  0.5900195E+04  0.5892663E+04  0.5885190E+04  0.5877766E+04  0.5870378E+04  0.5854531E+04  0.5838770E+04  0.5823090E+04  0.5807484E+04  0.5791945E+04  0.5776466E+04  0.5761041E+04  0.5745664E+04  0.5730327E+04  0.5715027E+04  0.5699758E+04  0.5684517E+04  0.5669301E+04  0.5654111E+04  0.5638945E+04  0.5623806E+04  0.5608696E+04  0.5593620E+04  0.5578584E+04  0.5556693E+04  0.5534900E+04  0.5513080E+04  0.5491164E+04
          123  0.5938941E+04  0.5931672E+04  0.5924457E+04  0.5917292E+04  0.5910162E+04  0.5894488E+04  0.5878840E+04  0.5863223E+04  0.5847639E+04  0.5832087E+04  0.5816565E+04  0.5801071E+04  0.5785600E+04  0.5770148E+04  0.5754711E+04  0.5739284E+04  0.5723864E+04  0.5708447E+04  0.5693030E+04  0.5677614E+04  0.5662196E+04  0.5646777E+04  0.5631360E+04  0.5615951E+04  0.5593868E+04  0.5571922E+04  0.5549984E+04  0.5527980E+04
          124  0.5977323E+04  0.5970405E+04  0.5963527E+04  0.5956687E+04  0.5949878E+04  0.5934366E+04  0.5918819E+04  0.5903260E+04  0.5887697E+04  0.5872138E+04  0.5856583E+04  0.5841032E+04  0.5825480E+04  0.5809926E+04  0.5794365E+04  0.5778791E+04  0.5763201E+04  0.5747589E+04  0.5731952E+04  0.5716286E+04  0.5700587E+04  0.5684851E+04  0.5669077E+04  0.5653262E+04  0.5631175E+04  0.5609215E+04  0.5587269E+04  0.5565268E+04
          125  0.6015869E+04  0.6009333E+04  0.6002810E+04  0.5996304E+04  0.5989817E+04  0.5974347E+04  0.5958838E+04  0.5943302E+04  0.5927747E+04  0.5912177E+04  0.5896591E+04  0.5880990E+04  0.5865370E+04  0.5849726E+04  0.5834053E+04  0.5818347E+04  0.5802600E+04  0.5786807E+04  0.5770961E+04  0.5755056E+04  0.5739085E+04  0.5723041E+04  0.5706915E+04  0.5690696E+04  0.5668785E+04  0.5646946E+04  0.5625102E+04  0.5603192E+04
          126  0.6054908E+04  0.6048643E+04  0.6042386E+04  0.6036143E+04  0.6029920E+04  0.6014443E+04  0.5998936E+04  0.5983402E+04  0.5967843E+04  0.5952258E+04  0.5936647E+04  0.5921005E+04  0.5905328E+04  0.5889609E+04  0.5873842E+04  0.5858020E+04  0.5842135E+04  0.5826179E+04  0.5810143E+04  0.5794019E+04  0.5777797E+04  0.5761470E+04  0.5745026E+04  0.5728455E+04  0.5706831E+04  0.5685224E+04  0.5663581E+04  0.5641852E+04
          127  0.6094415E+04  0.6088359E+04  0.6082286E+04  0.6076204E+04  0.6070122E+04  0.6054629E+04  0.6039114E+04  0.6023576E+04  0.6008012E+04  0.5992419E+04  0.5976791E+04  0.5961123E+04  0.5945406E+04  0.5929632E+04  0.5913792E+04  0.5897878E+04  0.5881878E+04  0.5865783E+04  0.5849582E+04  0.5833264E+04  0.5816819E+04  0.5800236E+04  0.5783506E+04  0.5766617E+04  0.5745354E+04  0.5724070E+04  0.5702722E+04  0.5681262E+04
          128  0.6134600E+04  0.6128619E+04  0.6122587E+04  0.6116511E+04  0.6110397E+04  0.6094882E+04  0.6079359E+04  0.6063822E+04  0.6048265E+04  0.6032679E+04  0.6017054E+04  0.6001381E+04  0.5985648E+04  0.5969845E+04  0.5953960E+04  0.5937981E+04  0.5921896E+04  0.5905692E+04  0.5889357E+04  0.5872876E+04  0.5856238E+04  0.5839429E+04  0.5822438E+04  0.5805254E+04  0.5784438E+04  0.5763567E+04  0.5742602E+04  0.5721502E+04
          129  0.6175240E+04  0.6169189E+04  0.6163076E+04  0.6156909E+04  0.6150690E+04  0.6135159E+04  0.6119643E+04  0.6104129E+04  0.6088603E+04  0.6073050E+04  0.6057457E+04  0.6041809E+04  0.6026092E+04  0.6010293E+04  0.5994397E+04  0.5978389E+04  0.5962255E+04  0.5945979E+04  0.5929547E+04  0.5912941E+04  0.5896146E+04  0.5879145E+04  0.5861921E+04  0.5844460E+04  0.5824192E+04  0.5803825E+04  0.5783334E+04  0.5762682E+04
          130  0.6216175E+04  0.6209902E+04  0.6203602E+04  0.6197271E+04  0.6190908E+04  0.6175393E+04  0.6159922E+04  0.6144470E+04  0.6129015E+04  0.6113536E+04  0.6098015E+04  0.6082433E+04  0.6066773E+04  0.6051019E+04  0.6035153E+04  0.6019158E+04  0.6003018E+04  0.5986714E+04  0.5970229E+04  0.5953543E+04  0.5936638E+04  0.5919490E+04  0.5902079E+04  0.5884377E+04  0.5864762E+04  0.5844992E+04  0.5825060E+04  0.5804940E+04
